"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
2958;"염창동";"무학";"11500";"1999";"255";"37.5512615";"126.8766978";""
2959;"염창동";"이너스내안에201동";"11500";"2006";"245-1";"37.5540803";"126.8704094";""
2960;"염창동";"염창1차보람더하임";"11500";"2008";"305";"37.5515542";"126.8703581";""
2961;"등촌동";"동성";"11500";"1995";"691-1";"37.5637903";"126.8459677";""
2962;"등촌동";"등촌동아이파크";"11500";"2004";"715";"37.54378760000001";"126.8604505";""
2963;"등촌동";"한사랑2삼성";"11500";"1999";"634-2";"37.5544601";"126.8639798";""
2964;"등촌동";"임광";"11500";"2000";"562-5";"37.5400888";"126.8633402";""
2965;"화곡동";"프라임주택";"11500";"2016";"924-14";"37.5291332";"126.8417399";""
2966;"화곡동";"은하센트리움";"11500";"2013";"894-9";"37.52995629999999";"126.8486038";""
2967;"화곡동";"대림";"11500";"1992";"361-1";"37.5335091";"126.837202";""
2968;"화곡동";"태승";"11500";"2003";"887-11";"37.5288105";"126.851503";""
2969;"화곡동";"오복뜨란체";"11500";"2007";"1021-7";"37.5444277";"126.8357288";""
2970;"화곡동";"우성(353-27)";"11500";"2002";"353-27";"37.5334074";"126.8428143";""
2971;"화곡동";"리치아파트";"11500";"2018";"924-1";"37.52966";"126.8419841";""
2972;"화곡동";"남광아파트";"11500";"2015";"917-5";"37.5295353";"126.8438766";""
2973;"화곡동";"화곡보람";"11500";"2004";"1149";"37.5540033";"126.8547528";""
2974;"화곡동";"화곡예다움";"11500";"2005";"461-4";"37.5366528";"126.8540711";""
2975;"화곡동";"우장산롯데캐슬";"11500";"2003";"1145";"37.5554767";"126.8484772";""
2976;"화곡동";"에이원";"11500";"2005";"392-58";"37.532138";"126.8492796";""
2977;"화곡동";"도양라비앙아파트";"11500";"2016";"918-14";"37.5296746";"126.8444854";""
2978;"화곡동";"성재센트리움아파트(343-35)";"11500";"2015";"343-35";"37.5315026";"126.8460287";""
2979;"마곡동";"마곡13단지힐스테이트마스터";"11500";"2017";"748";"37.5764888";"126.8307466";""
2980;"마곡동";"신안";"11500";"1993";"422";"37.5681046";"126.8238935";""
2981;"마곡동";"마곡엠밸리12단지";"11500";"2016";"746-1";"37.5596987";"126.8224809";""
2982;"마곡동";"한솔솔파크";"11500";"2005";"716";"37.5696194";"126.8231883";""
2983;"마곡동";"마곡힐스테이트";"11500";"2017";"725-1";"37.5764888";"126.8307466";""
2984;"내발산동";"롯데2";"11500";"2003";"729";"37.5545628";"126.8426401";""
2985;"내발산동";"천우네오젠";"11500";"2009";"674-33";"37.552796";"126.8405409";""
2986;"내발산동";"천우캐슬";"11500";"2003";"702-7";"37.55155329999999";"126.8368526";""
2987;"내발산동";"마곡수명산파크7단지";"11500";"2008";"756";"37.5472236";"126.8210719";""
2988;"방화동";"방화그린";"11500";"1993";"839";"37.574644";"126.8189919";""
2989;"방화동";"한진로즈힐";"11500";"2004";"579";"37.571355";"126.8136645";""
2990;"방화동";"한숲마을대림";"11500";"1999";"862";"37.5771375";"126.8175951";""
2991;"방화동";"청솔";"11500";"1994";"832";"37.5755568";"126.8129764";""
2992;"방화동";"삼미";"11500";"1982";"585-4";"37.5674706";"126.8085599";""
2993;"방화동";"대림e-편한세상";"11500";"2003";"874";"37.5701349";"126.8081949";""
2994;"방화동";"방화4단지";"11500";"1994";"831";"37.5768729";"126.8145676";""
2995;"염창동";"삼성하나로";"11500";"1994";"248-3";"37.5516302";"126.8717139";""
2996;"염창동";"삼성한아름";"11500";"1993";"264-27";"37.5500654";"126.8718382";""
2997;"염창동";"관음삼성";"11500";"1997";"268";"37.5525044";"126.8692867";""
2998;"염창동";"금호타운";"11500";"1999";"240-32";"37.5562443";"126.8651196";""
2999;"염창동";"극동상록수";"11500";"1999";"280";"37.5487744";"126.872325";""
3000;"염창동";"성원";"11500";"2001";"295";"37.5554689";"126.8721166";""
3001;"염창동";"염창동한강우성";"11500";"1990";"66-9";"37.5558806";"126.8707885";""
3002;"염창동";"대림";"11500";"1999";"262-2";"37.5482413";"126.8754791";""
3003;"등촌동";"대림";"11500";"1995";"694";"37.562539";"126.8465439";""
3004;"등촌동";"부영";"11500";"1994";"691-3";"37.5635275";"126.8434171";""
3005;"등촌동";"삼성한사랑1";"11500";"1997";"632-4";"37.5549384";"126.8647104";""
3006;"등촌동";"천우네오젠(507-11)";"11500";"2007";"507-11";"37.5495318";"126.8630779";""
3007;"등촌동";"삼형.그레이스빌";"11500";"2001";"564-7";"37.538185";"126.863257";""
3008;"화곡동";"우공팰리스";"11500";"2008";"916-32";"37.52935069999999";"126.8432447";""
3009;"화곡동";"디아인스";"11500";"2018";"899-31";"37.5303429";"126.8463882";""
3010;"화곡동";"근상프리즘";"11500";"2007";"24-90";"37.5464329";"126.8456854";""
3011;"화곡동";"한백e";"11500";"2002";"915-6";"37.52885029999999";"126.8439505";""
3012;"화곡동";"화곡동복지";"11500";"1974";"354-54";"37.5325923";"126.8402756";""
3013;"화곡동";"천우네오젠(790-3)";"11500";"2004";"790-3";"37.5302353";"126.8600865";""
3014;"화곡동";"산내들";"11500";"2012";"894-1";"37.530193";"126.8490335";""
3015;"화곡동";"NS파크APT";"11500";"2018";"1076-9";"37.5409162";"126.8416652";""
3016;"화곡동";"우성(410-56)";"11500";"2000";"410-56";"37.5382597";"126.8491935";""
3017;"화곡동";"미성아파트,연립";"11500";"1987";"409-248";"37.5357543";"126.8449867";""
3018;"화곡동";"미주";"11500";"1988";"474-1";"37.5374016";"126.8551878";""
3019;"화곡동";"성광(343-38)";"11500";"2009";"343-38";"37.5310648";"126.8460433";""
3020;"화곡동";"그랜드아이파크";"11500";"2010";"1095";"37.554776";"126.8511883";""
3021;"화곡동";"요산 페어뷰";"11500";"2013";"377-21";"37.5371455";"126.8355456";""
3022;"화곡동";"동양";"11500";"2000";"102-307";"37.5384872";"126.8441695";""
3023;"화곡동";"삼성다빈치(917-14)";"11500";"2015";"917-14";"37.5293389";"126.8437879";""
3024;"화곡동";"길성그랑프리텔";"11500";"2005";"1157";"37.5521445";"126.8451265";""
3025;"화곡동";"대호스카이빌";"11500";"2001";"161-7";"37.5344874";"126.8535815";""
3026;"화곡동";"명지해뜨는터";"11500";"2005";"473-4";"37.5368768";"126.8563567";""
3027;"화곡동";"토석아네스아파트";"11500";"2012";"24-138";"37.5454853";"126.8462726";""
3028;"화곡동";"강서그랜드아이파크주상복합";"11500";"2010";"1095-4";"37.5542687";"126.8509992";""
3029;"화곡동";"성재센트리움";"11500";"2016";"918-38";"37.5301342";"126.8443991";""
3030;"화곡동";"그라비스";"11500";"2007";"840-6";"37.5313953";"126.8586342";""
3031;"화곡동";"태영방송인";"11500";"2000";"1140";"37.5374374";"126.8536835";""
3032;"가양동";"가양강나루현대";"11500";"1999";"448-1";"37.5607332";"126.8568025";""
3033;"가양동";"강나루2현대";"11500";"2001";"448";"37.5612647";"126.8558686";""
3034;"내발산동";"홍익";"11500";"1995";"673-7";"37.5522803";"126.8403293";""
3035;"내발산동";"마곡수명산파크2단지";"11500";"2007";"741";"37.5543298";"126.8274306";""
3036;"내발산동";"문국";"11500";"1998";"708-1";"37.55155";"126.8353373";""
3037;"내발산동";"월드메르디앙";"11500";"2006";"659-1";"37.5565039";"126.8428511";""
3038;"내발산동";"진한연립";"11500";"2004";"681-16";"37.5530803";"126.834184";""
3039;"내발산동";"롯데1차";"11500";"2002";"728";"37.5541546";"126.8408933";""
3040;"공항동";"해태";"11500";"2000";"1371";"37.5635839";"126.8157505";""
3041;"방화동";"마곡삼성아파트";"11500";"1998";"857";"37.5718575";"126.8221863";""
3042;"방화동";"동성";"11500";"1993";"817";"37.5795421";"126.8121795";""
3043;"방화동";"형제";"11500";"1982";"615-103";"37.565802";"126.8080296";""
3044;"방화동";"태청";"11500";"2002";"319-9";"37.5779468";"126.8163495";""
3045;"염창동";"현대2";"11500";"1993";"249-11";"37.5510164";"126.8727292";""
3046;"염창동";"강변코아루";"11500";"2007";"303";"37.5533216";"126.8732389";""
3047;"염창동";"롯데캐슬";"11500";"2005";"272-11";"37.5507244";"126.8683913";""
3048;"염창동";"염창힐스테이트";"11500";"2009";"306";"37.5514161";"126.8736376";""
3049;"염창동";"강변힐스테이트";"11500";"2005";"299";"37.5512482";"126.8744482";""
3050;"염창동";"송촌";"11500";"2005";"264-18";"37.5494681";"126.8727899";""
3051;"등촌동";"등촌라인(조합)";"11500";"1997";"628-15";"37.5594659";"126.8562005";""
3052;"등촌동";"등마루";"11500";"2003";"365-201";"37.5507131";"126.8613047";""
3053;"등촌동";"주공10";"11500";"1995";"702";"37.5623301";"126.8484034";""
3054;"등촌동";"태진아름";"11500";"1995";"676";"37.5494295";"126.861348";""
3055;"등촌동";"다울";"11500";"2002";"637-26";"37.5562448";"126.8599405";""
3056;"등촌동";"대동황토방2";"11500";"2003";"713";"37.555138";"126.862428";""
3057;"화곡동";"임탑-B";"11500";"2009";"925-24";"37.52935009999999";"126.8422649";""
3058;"화곡동";"제이월드";"11500";"2001";"1037-27";"37.5426912";"126.83562";""
3059;"화곡동";"초록";"11500";"1998";"1139";"37.545673";"126.8337291";""
3060;"화곡동";"성재센트리움아파트";"11500";"2016";"143-6";"37.54146739999999";"126.8418264";""
3061;"화곡동";"청송평화";"11500";"2006";"457-1";"37.534924";"126.8539098";""
3062;"화곡동";"율창(885-1)";"11500";"2003";"885-1";"37.5291185";"126.8539907";""
3063;"화곡동";"태성비리치";"11500";"2002";"465-13";"37.5362737";"126.8552141";""
3064;"화곡동";"유원펠리체(924-17)";"11500";"2012";"924-17";"37.5292149";"126.8415249";""
3065;"화곡동";"성광";"11500";"2008";"343-37";"37.5312302";"126.8459978";""
3066;"화곡동";"한솔(61-116)";"11500";"2006";"61-116";"37.5418554";"126.847038";""
3067;"화곡동";"까치산(A동)";"11500";"2003";"105-500";"37.53854740000001";"126.8430517";""
3068;"화곡동";"드림시드아파트 1차";"11500";"2017";"899-13";"37.5299349";"126.8465959";""
3069;"가양동";"가양도시개발9-2단지";"11500";"1993";"1490";"37.5586974";"126.8636778";""
3070;"가양동";"경동대림아파트";"11500";"1993";"1474";"37.5662269";"126.8539397";""
3071;"가양동";"한강타운";"11500";"1993";"1460";"37.571269";"126.8448731";""
3072;"내발산동";"신세계3차101동";"11500";"2003";"731";"37.55477310000001";"126.8405634";""
3073;"내발산동";"마곡수명산파크1단지";"11500";"2007";"742";"37.5543232";"126.8300338";""
3074;"내발산동";"보람";"11500";"2001";"686-1";"37.5531678";"126.8318287";""
3075;"내발산동";"마곡수명산파크3단지";"11500";"2007";"751";"37.5529465";"126.8250463";""
3076;"내발산동";"신세계5차";"11500";"2005";"675-6";"37.5534276";"126.8387044";""
3077;"공항동";"송정제이빌101동";"11500";"2003";"42-23";"37.5601562";"126.8109752";""
3078;"방화동";"개화";"11500";"1994";"819";"37.58068859999999";"126.8127613";""
3079;"방화동";"신동아";"11500";"1995";"796";"37.5698692";"126.8158151";""
3080;"방화동";"마곡우림필유아파트";"11500";"2003";"876";"37.5716";"126.8213912";""
3081;"방화동";"방화동2차태승훼미리";"11500";"2005";"885";"37.569163";"126.8080485";""
3082;"방화동";"월드메르디앙 201동,202동";"11500";"2004";"879";"37.5745413";"126.810108";""
3083;"방화동";"신안네트빌2단지";"11500";"2002";"869";"37.5701106";"126.8095367";""
3084;"염창동";"신동아";"11500";"1995";"289";"37.555035";"126.8689633";""
3085;"염창동";"지오빌";"11500";"2006";"57";"37.554908";"126.870097";""
3086;"염창동";"삼정그린코아";"11500";"2001";"282";"37.5477272";"126.8746607";""
3087;"염창동";"염창2차보람";"11500";"2005";"271-4";"37.5525386";"126.8668304";""
3088;"등촌동";"월드메르디앙";"11500";"2002";"711";"37.5644284";"126.8470909";""
3089;"등촌동";"정우아파트";"11500";"2004";"570-10";"37.5377102";"126.8612966";""
3090;"등촌동";"등촌7,8단지주공아파트";"11500";"1994";"707";"37.5607314";"126.851613";""
3091;"등촌동";"보람";"11500";"1999";"710";"37.5496496";"126.8625907";""
3092;"등촌동";"현대";"11500";"1995";"655-27";"37.5558583";"126.8551873";""
3093;"등촌동";"정우아파트(570-11)";"11500";"2004";"570-11";"37.5376736";"126.8611387";""
3094;"등촌동";"주공5";"11500";"1995";"695";"37.5604386";"126.8447789";""
3095;"등촌동";"등촌6차보람";"11500";"2005";"716";"37.554066";"126.8620742";""
3096;"등촌동";"대림e편한세상";"11500";"2002";"561-1";"37.5418024";"126.8626669";""
3097;"화곡동";"경동엠파이어스테이트";"11500";"2012";"1111-3";"37.5542856";"126.8518115";""
3098;"화곡동";"효성A(923-17)";"11500";"2002";"923-17";"37.5292039";"126.8407715";""
3099;"화곡동";"화곡푸르지오";"11500";"2002";"1091";"37.5443631";"126.8315655";""
3100;"화곡동";"스카이(924-10)";"11500";"2014";"924-10";"37.529477";"126.8417007";""
3101;"화곡동";"은하수";"11500";"2004";"1014-12";"37.5449145";"126.8352968";""
3102;"화곡동";"서광프리메라";"11500";"2006";"981-1";"37.5502707";"126.848761";""
3103;"화곡동";"희훈리치파크";"11500";"2002";"1011-6";"37.5464211";"126.8343998";""
3104;"화곡동";"대성3,4호(379-58,나동)";"11500";"2002";"379-58";"37.538115";"126.8383796";""
3105;"화곡동";"까치산(B동)";"11500";"2003";"105-502";"37.53850480000001";"126.8428363";""
3106;"화곡동";"천우(401-2)";"11500";"2003";"401-2";"37.5397414";"126.8412228";""
3107;"화곡동";"계명나동(56-29)";"11500";"2002";"56-29";"37.5413474";"126.8508479";""
3108;"화곡동";"명주캐슬(61-9)";"11500";"2002";"61-9";"37.5435483";"126.8449966";""
3109;"화곡동";"계명아파트나동";"11500";"2001";"343-44";"37.5307875";"126.8462501";""
3110;"화곡동";"한신베네스트";"11500";"2012";"915-26";"37.529026";"126.8433063";""
3111;"화곡동";"우장산한화꿈에그린";"11500";"2004";"1151";"37.5538108";"126.847379";""
3112;"가양동";"동신대아";"11500";"1993";"1459";"37.5720843";"126.8432033";""
3113;"가양동";"마곡 보타닉";"11500";"2019";"235-4";"37.5723816";"126.8395331";""
3114;"마곡동";"마곡엠밸리7단지";"11500";"2014";"743-4";"37.5654118";"126.8219803";""
3115;"내발산동";"길성그랑프리텔";"11500";"2003";"730";"37.5519586";"126.8394945";""
3116;"내발산동";"내츄럴1차";"11500";"2004";"695";"37.5514445";"126.8318657";""
3117;"내발산동";"마곡수명산파크4단지";"11500";"2008";"753";"37.5512027";"126.8232041";""
3118;"공항동";"공항동부센트레빌";"11500";"2009";"1374";"37.5606";"126.8081657";""
3119;"방화동";"통일(479-3)";"11500";"2003";"479-3";"37.5749183";"126.8105073";""
3120;"방화동";"진로";"11500";"1994";"804";"37.5771073";"126.808489";""
3121;"방화동";"한미(286-1)";"11500";"1988";"286-1";"37.573745";"126.8153326";""
3122;"방화동";"삼정코아";"11500";"2004";"567-4";"37.5719051";"126.8119182";""
3123;"방화동";"일성트루엘";"11500";"2013";"897";"37.5764563";"126.813873";""
3124;"방화동";"방화3차태승훼미리";"11500";"2007";"889";"37.5679226";"126.8084339";""
3125;"방화동";"대망드림힐";"11500";"2003";"872";"37.5704808";"126.814987";""
3126;"방화동";"마곡현대아파트";"11500";"1999";"863";"37.5729843";"126.8194449";""
3127;"방화동";"청구";"11500";"1998";"859";"37.572995";"126.8212333";""
3128;"방화동";"홍익";"11500";"1999";"861";"37.5732601";"126.8080681";""
3129;"염창동";"벽산늘푸른";"11500";"1998";"290";"37.5579625";"126.8659582";""
3130;"염창동";"강서쌍용예가";"11500";"2014";"308";"37.5540319";"126.8717993";""
3131;"염창동";"태영";"11500";"1999";"270-1";"37.55338";"126.8670949";""
3132;"염창동";"주상복합태진가람";"11500";"1995";"263-2";"37.5494819";"126.874425";""
3133;"염창동";"이너스내안에";"11500";"2004";"254-2";"37.5507852";"126.876267";""
3134;"염창동";"극동";"11500";"2000";"246-23";"37.5529127";"126.8709861";""
3135;"염창동";"강변한솔솔파크";"11500";"2005";"300";"37.5566947";"126.8665207";""
3136;"염창동";"태진한솔";"11500";"1994";"263";"37.5490933";"126.8738254";""
3137;"염창동";"현대아이파크";"11500";"2005";"282-19";"37.5472289";"126.8757931";""
3138;"염창동";"삼성한마음";"11500";"1995";"244-2";"37.5544448";"126.8682026";""
3139;"염창동";"강변월드메르디앙";"11500";"2010";"240-1";"37.557685";"126.865401";""
3140;"염창동";"이너스내안에";"11500";"2011";"307";"37.5540319";"126.8717993";""
3141;"염창동";"월드메르디앙";"11500";"2004";"297";"37.5527607";"126.8728071";""
3142;"등촌동";"계명위너스";"11500";"2011";"646-29";"37.5531293";"126.8634194";""
3143;"등촌동";"태영";"11500";"1998";"632-2";"37.5557735";"126.864133";""
3144;"등촌동";"보람(640)";"11500";"2002";"640";"37.557894";"126.8539168";""
3145;"등촌동";"등촌동보람쉬움아파트";"11500";"2003";"641-4";"37.55612139999999";"126.8572329";""
3146;"화곡동";"보람";"11500";"2004";"1152";"37.5276258";"126.8421094";""
3147;"화곡동";"태영(379-56)";"11500";"2002";"379-56";"37.5380012";"126.8380747";""
3148;"화곡동";"팔라이스타워";"11500";"2012";"919-2";"37.5300166";"126.844075";""
3149;"화곡동";"한솔스위트벨리";"11500";"2007";"404-2";"37.5389968";"126.8427461";""
3150;"화곡동";"투원씨A동";"11500";"2002";"29-38";"37.5468134";"126.8475603";""
3151;"화곡동";"신보";"11500";"2001";"46-116";"37.54469720000001";"126.8475929";""
3152;"화곡동";"풍원팰리스";"11500";"2012";"925-5";"37.529431";"126.8427072";""
3153;"화곡동";"청우";"11500";"2004";"1055-11";"37.5433895";"126.8408393";""
3154;"화곡동";"우장산에스케이뷰";"11500";"2006";"1158";"37.5480734";"126.8431716";""
3155;"화곡동";"서림골드";"11500";"2002";"111-149";"37.5450266";"126.8424899";""
3156;"화곡동";"타워빌";"11500";"2001";"1009-8";"37.5471818";"126.8346041";""
3157;"화곡동";"스위트드림아파트";"11500";"2019";"1168";"37.53811839999999";"126.8471024";""
3158;"화곡동";"신도금잔디";"11500";"1998";"1138";"37.5293609";"126.855761";""
3159;"화곡동";"화곡3차보람";"11500";"2004";"1150";"37.5365126";"126.8578287";""
3160;"화곡동";"세한(410-150)";"11500";"2001";"410-150";"37.5378665";"126.85083";""
3161;"화곡동";"탑건진선미";"11500";"2005";"1155";"37.5363128";"126.846268";""
3162;"가양동";"강서한강월드메르디앙";"11500";"2006";"1462";"37.5699687";"126.8437567";""
3163;"가양동";"일신건영휴먼빌";"11500";"2004";"1496";"37.5688472";"126.8421304";""
3164;"가양동";"빛고을우방";"11500";"1999";"448-9";"37.5600329";"126.8579938";""
3165;"마곡동";"마곡엠밸리4단지";"11500";"2014";"738";"37.5764888";"126.8307466";""
3166;"마곡동";"벽산";"11500";"1999";"429";"37.5756747";"126.8376866";""
3167;"내발산동";"태승훼미리3차";"11500";"2004";"732";"37.5513194";"126.8315146";""
3168;"내발산동";"그린씨티";"11500";"2004";"716-16";"37.5495972";"126.8332051";""
3169;"내발산동";"유니드";"11500";"2005";"712-2";"37.5499136";"126.8321329";""
3170;"내발산동";"광남캐스빌";"11500";"2004";"719";"37.5505985";"126.8357935";""
3171;"방화동";"마곡푸르지오";"11500";"2008";"890";"37.5700024";"126.821748";""
3172;"방화동";"방화메이빌";"11500";"2017";"902";"37.5764563";"126.813873";""
3173;"방화동";"형제";"11500";"1983";"615-103";"37.565802";"126.8080296";""
3174;"방화동";"신안네트빌1단지";"11500";"2002";"868";"37.5711117";"126.8100811";""
3175;"염창동";"삼현팰리채";"11500";"2008";"250-1";"37.5504906";"126.8738123";""
3176;"염창동";"길훈";"11500";"1999";"294";"37.5557753";"126.8678927";""
3177;"염창동";"밝은햇살";"11500";"2005";"266";"37.551104";"126.8699179";""
3178;"염창동";"e편한세상 염창";"11500";"2019";"309";"37.5540319";"126.8717993";""
3179;"염창동";"한강동아";"11500";"1998";"293";"37.5538449";"126.8741556";""
3180;"염창동";"엠그린";"11500";"2006";"241-24";"37.5557542";"126.8661569";""
3181;"염창동";"일신건영휴먼빌";"11500";"2004";"298";"37.552049";"126.8733927";""
3182;"등촌동";"서광등촌마을2";"11500";"1999";"638";"37.55767";"126.8570282";""
3183;"등촌동";"대림아르빌101동";"11500";"2002";"637-22";"37.5558858";"126.8593382";""
3184;"등촌동";"진로아파트";"11500";"1994";"701";"37.5597721";"126.8471049";""
3185;"화곡동";"트윈캐슬B동(56-11)";"11500";"2003";"56-11";"37.5417531";"126.8507806";""
3186;"화곡동";"남광쉐르빌(923-10)";"11500";"2014";"923-10";"37.5290781";"126.8405314";""
3187;"화곡동";"삼백";"11500";"1999";"915-16";"37.52882049999999";"126.8435753";""
3188;"화곡동";"강동";"11500";"2002";"29-79";"37.5456998";"126.8482078";""
3189;"화곡동";"태창네스트힐";"11500";"2004";"1146";"37.5375948";"126.8509632";""
3190;"화곡동";"다담센트빌";"11500";"2010";"343-41";"37.5306281";"126.8460682";""
3191;"화곡동";"중앙(931-9)";"11500";"2004";"931-9";"37.5273";"126.8422321";""
3192;"화곡동";"찬누리";"11500";"2016";"916-11";"37.5297997";"126.8430884";""
3193;"화곡동";"웰라이빌";"11500";"2000";"927-1";"37.5285275";"126.8427291";""
3194;"화곡동";"우림루미아트아파트";"11500";"2003";"1144";"37.5457544";"126.8351355";""
3195;"화곡동";"수산동우";"11500";"2005";"1018-32";"37.5436189";"126.8331195";""
3196;"화곡동";"푸른숲2차(474-18)";"11500";"2007";"474-18";"37.5375114";"126.855736";""
3197;"화곡동";"청솔";"11500";"2003";"1014-20";"37.5450922";"126.8355996";""
3198;"가양동";"중앙하이츠";"11500";"1999";"1467";"37.56974";"126.8491247";""
3199;"마곡동";"마곡엠밸리2단지";"11500";"2014";"735";"37.5764888";"126.8307466";""
3200;"마곡동";"마곡엠밸리11단지";"11500";"2016";"746";"37.5764888";"126.8307466";""
3201;"내발산동";"청솔샤르망1002동";"11500";"2005";"675-9";"37.5531275";"126.8388868";""
3202;"내발산동";"우장산타워빌";"11500";"2002";"704-2";"37.5518902";"126.8384986";""
3203;"내발산동";"명진에버그린";"11500";"2003";"716";"37.5500142";"126.8333706";""
3204;"내발산동";"천우네오젠6차";"11500";"2007";"670-17";"37.55425049999999";"126.8389192";""
3205;"내발산동";"한울앤하우스";"11500";"2003";"696-21";"37.5515173";"126.833939";""
3206;"내발산동";"청솔샤르망1003동";"11500";"2005";"735";"37.5536929";"126.8390172";""
3207;"내발산동";"내츄럴3차";"11500";"2006";"688-21";"37.5519528";"126.8321441";""
3208;"방화동";"원미";"11500";"1988";"614-11";"37.5646381";"126.8089435";""
3209;"방화동";"경남";"11500";"1991";"207-5";"37.5679052";"126.8225915";""
3210;"방화동";"통일(597-24)";"11500";"2004";"597-24";"37.568293";"126.8120186";""
3211;"염창동";"염창3우성";"11500";"1993";"272-28";"37.5512114";"126.8674005";""
3212;"염창동";"우성2";"11500";"1992";"287-1";"37.5558231";"126.8693996";""
3213;"염창동";"보람더하임105동";"11500";"2007";"265-28";"37.5509443";"126.8712172";""
3214;"염창동";"염창3차보람";"11500";"2006";"301";"37.5527838";"126.8738128";""
3215;"등촌동";"등촌동성원";"11500";"1997";"670-2";"37.5590096";"126.8430353";""
3216;"등촌동";"등촌동아이파크";"11500";"2005";"715";"37.54378760000001";"126.8604505";""
3217;"등촌동";"우성";"11500";"1992";"630-3";"37.5572933";"126.8597174";""
3218;"등촌동";"등촌동현대2차";"11500";"1997";"655-46";"37.5562074";"126.855792";""
3219;"등촌동";"신세계";"11500";"2001";"515-41";"37.5469386";"126.8584052";""
3220;"등촌동";"등촌5차보람쉬움";"11500";"2004";"633-28";"37.5528551";"126.8660164";""
3221;"화곡동";"해태드림타운";"11500";"1997";"900-1";"37.52994229999999";"126.8461523";""
3222;"화곡동";"곰달래";"11500";"1997";"1137";"37.529642";"126.85799";""
3223;"화곡동";"일현세일";"11500";"2003";"901-10";"37.5291083";"126.8452623";""
3224;"화곡동";"푸른숲101동";"11500";"2007";"460-1";"37.5362537";"126.8533361";""
3225;"화곡동";"태흥그랑뷰";"11500";"2002";"348-18";"37.5323991";"126.844733";""
3226;"화곡동";"뉴파인";"11500";"2007";"400-42";"37.538459";"126.8414712";""
3227;"화곡동";"천우네오젠9차";"11500";"2009";"916-6";"37.5293577";"126.8429482";""
3228;"화곡동";"상진지오벨리";"11500";"2010";"1160";"37.5348357";"126.8596816";""
3229;"화곡동";"일광";"11500";"2001";"343-33";"37.5317697";"126.8459759";""
3230;"가양동";"한보구암마을";"11500";"1999";"1495";"37.568067";"126.8489569";""
3231;"가양동";"가양우성";"11500";"1990";"14-3";"37.562252";"126.8540764";""
3232;"내발산동";"제이월드에메랄드";"11500";"2002";"674-32";"37.5530928";"126.8405736";""
3233;"내발산동";"청솔101동";"11500";"2001";"673-2";"37.5532974";"126.8414102";""
3234;"내발산동";"수명산태송팰리채";"11500";"2008";"688-4";"37.5526589";"126.8312911";""
3235;"내발산동";"덕현중앙타워빌";"11500";"2003";"676-12";"37.5527095";"126.8379732";""
3236;"내발산동";"한서2차APT";"11500";"2002";"716-2";"37.5500546";"126.8336302";""
3237;"방화동";"현대";"11500";"1993";"793";"37.5703239";"126.8141711";""
3238;"방화동";"치현마을동일스위트리버";"11500";"2004";"880";"37.5791138";"126.8159144";""
3239;"방화동";"월드메르디앙 101동";"11500";"2004";"878";"37.575029";"126.8092399";""
3240;"방화동";"방화1차경남아너스빌";"11500";"2005";"883";"37.5721588";"126.8186123";""
3241;"방화동";"동부센트레빌";"11500";"2003";"870";"37.5731839";"126.8061449";""
3242;"염창동";"태진드림피아";"11500";"2003";"296";"37.5526573";"126.8707636";""
3243;"화곡동";"삼호그린(346-19)";"11500";"2000";"346-19";"37.5309229";"126.8452558";""
3244;"화곡동";"강서아이파크";"11500";"2005";"980-21";"37.5505337";"126.8490319";""
3245;"화곡동";"양용아네스";"11500";"2003";"472-13";"37.5364274";"126.8575867";""
3246;"화곡동";"세교예지안5차";"11500";"2016";"914-32";"37.5290752";"126.84455";""
3247;"화곡동";"우장산롯데";"11500";"2004";"1148";"37.5523962";"126.8463664";""
3248;"화곡동";"우영";"11500";"2004";"1147";"37.5298415";"126.8597033";""
3249;"화곡동";"송이";"11500";"1999";"1130-1";"37.5521762";"126.8543925";""
3250;"화곡동";"현대홈타운(923-2)";"11500";"2013";"923-2";"37.52910079999999";"126.8411895";""
3251;"화곡동";"진성102동";"11500";"2005";"1133-14";"37.5514449";"126.8532234";""
3252;"화곡동";"호성그린아트빌";"11500";"2003";"80-4";"37.5482438";"126.8438298";""
3253;"화곡동";"정원";"11500";"2002";"355-42";"37.530935";"126.8391415";""
3254;"화곡동";"성삼하이츠";"11500";"2001";"1142";"37.5340507";"126.8630302";""
3255;"화곡동";"크로스캐슬";"11500";"2003";"918-6";"37.5300476";"126.8450317";""
3256;"마곡동";"마곡엠밸리5단지";"11500";"2014";"740";"37.5764888";"126.8307466";""
3257;"마곡동";"마곡금호어울림";"11500";"2005";"717";"37.574442";"126.8374929";""
3258;"내발산동";"내발산우신웨스트빌";"11500";"2005";"733";"37.5533903";"126.8377555";""
3259;"내발산동";"다울";"11500";"2004";"675-10";"37.5532229";"126.8385005";""
3260;"방화동";"치현마을서광";"11500";"1998";"860";"37.5792992";"126.8193112";""
3261;"방화동";"마곡 태승훼미리아파트";"11500";"2005";"884";"37.5712778";"126.8199858";""
3262;"방화동";"한림리첸빌101동";"11500";"2005";"168-38";"37.5730939";"126.8181515";""
3263;"방화동";"우림루미아트";"11500";"2003";"873";"37.5717784";"126.8150004";""
3264;"방화동";"방화3차우림필유";"11500";"2005";"546-1";"37.5681192";"126.8082734";""
3265;"방화동";"청성(877-0)";"11500";"2004";"877";"37.5662569";"126.8120441";""
